signal_key_id,geo_key_id,time_type,time_value,issue,value,stderr,sample_size,lag,value_updated_timestamp,computation_as_of_dt,missing_value,missing_stderr,missing_sample_size
74,2710,day,20200412,20200813,0.0,,,123,1597331520,,0,5,5
173,270,day,20200426,20210116,0.16399,,,265,1610855787,,0,5,5
70,221,day,20200525,20200727,2.653857381704308,,,63,1595863064,,0,5,5
49,854,day,20200319,20200808,0.0,,,142,1596899144,,0,5,5
173,1121,day,20201123,20210215,0.716715,,,84,1620075522,,0,5,5
50,1015,day,20200513,20200715,0.0,,,63,1594740210,,0,5,5
69,2232,day,20200502,20200720,0.2857142857142857,,,79,1595257112,,0,5,5
48,2998,day,20200607,20200729,1.0,,,52,1596036274,,0,5,5
50,2077,day,20200613,20200719,0.0,,,36,1595172838,,0,5,5
69,1197,day,20200612,20200718,0.14285714285714285,,,36,1595084340,,0,5,5
48,998,day,20200531,20200802,0.0,,,63,1596381713,,0,5,5
67,4496,day,20200608,20200806,197.42857142857142,,,59,1596735334,,0,5,5
73,7,day,20201002,20201029,2.2857142857142856,,,27,1604027152,,0,5,5
38,1335,day,20200409,20201105,1.8571428571429,,,210,1604634501,,0,5,5
73,2060,day,20200706,20200811,0.0,,,36,1597160132,,0,5,5
70,1964,day,20200604,20200729,0.0,,,55,1596036227,,0,5,5
46,563,day,20200622,20200625,9010.0,,,3,1593071808,,0,5,5
73,237,day,20200624,20200726,4.714285714285714,,,32,1595777035,,0,5,5
68,4916,day,20200619,20200720,92.63279779997106,,,31,1595258132,,0,5,5
65,4172,day,20200427,20200802,69.00696747768404,,,97,1596381209,,0,5,5
228,3133,day,20200301,20200417,0.095602,,,47,1627176110,,0,5,5
74,1449,day,20200328,20200810,0.0,,,135,1597072078,,0,5,5
65,2289,day,20200623,20200725,153.94703081791488,,,32,1595690593,,0,5,5
227,1023,day,20200509,20201203,0.142429,,,208,1607050950,,0,5,5
47,5025,day,20200613,20200724,0.0,,,41,1595603990,,0,5,5
67,5008,day,20200714,20200729,285.85714285714283,,,15,1596036784,,0,5,5
49,854,day,20200319,20200514,0.0,,,56,1589389599,,0,5,5
66,663,day,20200606,20200719,4.014613192018949,,,43,1595173150,,0,5,5
68,4608,day,20200726,20201030,91.68194699116518,,,96,1604112910,,0,5,5
68,4916,day,20200619,20200712,92.63279779997106,,,23,1594480101,,0,5,5
1,1660,day,20210312,20210430,1.587004,,,49,1619823743,,0,5,5
69,2974,day,20200423,20200715,0.0,,,83,1594738484,,0,5,5
71,2979,day,20200603,20200721,0.0,,,48,1595345629,,0,5,5
40,2854,day,20200922,20201024,0.0,,,32,1603598014,,0,5,5
173,270,day,20200426,20210120,0.16397,,,269,1611201686,,0,5,5
49,2940,day,20200613,20200723,0.0,,,40,1595518209,,0,5,5
68,2890,day,20200522,20200809,121.39338494018295,,,79,1596986510,,0,5,5
513,100,day,20210922,20210924,0.6163074,0.4719954,274.9394,2,1632499759,,0,0,0
49,3107,day,20200610,20200720,0.0,,,40,1595258944,,0,5,5
228,437,day,20200724,20200816,2.306621,,,23,1622944675,,0,5,5
51,1776,day,20200630,20200728,19.0,,,28,1595950047,,0,5,5
71,3178,day,20200502,20200629,0.0,,,58,1593418677,,0,5,5
73,3064,day,20200411,20200709,0.0,,,89,1594221317,,0,5,5
48,2946,day,20200528,20200718,0.0,,,51,1595084194,,0,5,5
68,650,day,20200509,20200720,32.608695652173914,,,72,1595258085,,0,5,5
154,757,day,20210128,20210408,0.90733,,,70,1617922903,,0,5,5
68,2890,day,20200522,20200706,121.39338494018295,,,45,1593961647,,0,5,5
69,1424,day,20200320,20200808,0.0,,,141,1596899152,,0,5,5
66,1496,day,20200523,20200723,15.914479686826482,,,61,1595519268,,0,5,5
48,858,day,20200524,20200704,0.0,,,41,1593787972,,0,5,5
290,7,day,20210517,20210522,16.0200832,2.1802821,283.0185,5,1621684348,,0,0,0
51,491,day,20200529,20200625,0.0,,,27,1593072600,,0,5,5
66,4767,day,20200705,20200806,0.0,,,32,1596735766,,0,5,5
48,624,day,20200506,20200629,1.0,,,54,1593417158,,0,5,5
178,2474,day,20210312,20210417,0.087054,0.0007468,5108.0,36,1618685562,,0,0,0
228,557,day,20201206,20210123,4.069153,,,48,1620248204,,0,5,5
69,328,day,20200714,20201015,33.142857142857146,,,93,1602823417,,0,5,5
12,1275,day,20210406,20210409,0.0460154,0.1044147,745.0,3,1617976082,,0,0,0
74,524,day,20200406,20200702,0.29227288935132956,,,87,1593616931,,0,5,5
2,416,day,20201018,20201021,7.121975,,,3,1603324877,,0,5,5
90,4857,day,20210306,20210421,0.1203991,0.0172405,6.0,46,1619030833,,0,0,0
47,495,day,20200612,20200814,1.4192248194036419,,,63,1597417939,,0,5,5
44,917,day,20200614,20201105,0.0,,,144,1604636993,,0,5,5
47,883,day,20200531,20200629,38.28777088597902,,,29,1593417658,,0,5,5
49,2940,day,20200613,20200706,0.0,,,23,1593962305,,0,5,5
70,2341,day,20200402,20200720,5.58755963488234,,,109,1595258449,,0,5,5
50,4703,day,20200603,20200707,0.0,,,34,1594048894,,0,5,5
70,1197,day,20200418,20200704,2.123164789435132,,,77,1593788544,,0,5,5
68,271,day,20200720,20200802,720.8881498508338,,,13,1596382419,,0,5,5
50,2004,day,20200607,20200621,0.0,,,14,1592665221,,0,5,5
49,2940,day,20200613,20200708,0.0,,,25,1594135099,,0,5,5
70,2321,day,20200418,20200726,2.6540909319491086,,,99,1595776122,,0,5,5
50,701,day,20200711,20200804,0.0,,,24,1596555134,,0,5,5
445,238,day,20200916,20210503,0.0556,0.0037275,3779.14,229,1620090414,,0,0,0
2,1776,day,20210117,20210222,10.370227,,,36,1614042463,,0,5,5
228,1591,day,20210731,20210823,0.8091609,,,23,1629775039,,0,5,5
65,965,day,20200501,20200825,25.358827407820666,,,116,1598370836,,0,5,5
69,817,day,20200421,20200724,0.5714285714285714,,,94,1595603239,,0,5,5
34,814,day,20201003,20201102,2076.0,,,30,1604382506,,0,5,5
47,883,day,20200531,20200627,38.28777088597902,,,27,1593244838,,0,5,5
50,359,day,20200618,20201014,0.0,,,118,1602727941,,0,5,5
69,2850,day,20200715,20200812,0.0,,,28,1597246831,,0,5,5
74,3230,day,20200604,20200722,0.0,,,48,1595432323,,0,5,5
46,1918,day,20200512,20200704,38.0,,,53,1593788201,,0,5,5
228,1443,day,20200719,20200917,4.006224,,,60,1622236427,,0,5,5
68,271,day,20200720,20201030,720.8881498508338,,,102,1604112724,,0,5,5
66,396,day,20200528,20200708,18.26764991491121,,,41,1594135577,,0,5,5
172,1713,day,20200707,20200913,0.084789,,,68,1622329698,,0,5,5
74,4515,day,20200423,20200707,10.047390190398044,,,75,1594048980,,0,5,5
51,4997,day,20200612,20200704,0.0,,,22,1593789193,,0,5,5
70,2341,day,20200402,20200707,5.58755963488234,,,96,1594048286,,0,5,5
173,4645,day,20200418,20200509,0.091408,,,21,1626815652,,0,5,5
73,761,day,20210909,20210910,0.4285714,,,1,1631294957,,0,5,5
100,2374,day,20210110,20210118,12783.363285138892,,,8,1611006794,,0,5,5
67,1200,day,20200711,20200807,52.142857142857146,,,27,1596814365,,0,5,5
49,2446,day,20201016,20201017,276.0587163223592,,,1,1602946790,,0,5,5
67,2179,day,20200709,20200716,318.7142857142857,,,7,1594911663,,0,5,5
70,2341,day,20200402,20200716,5.58755963488234,,,105,1594912443,,0,5,5
70,2351,day,20200518,20200712,0.6855063719942003,,,55,1594480346,,0,5,5
227,2859,day,20200225,20200407,0.230415,,,42,1627249315,,0,5,5
46,1918,day,20200512,20200627,38.0,,,46,1593244586,,0,5,5
68,271,day,20200720,20200804,720.8881498508338,,,15,1596555242,,0,5,5
66,771,day,20200621,20200702,5.759456307324588,,,11,1593617112,,0,5,5
47,4697,day,20200525,20201015,10.792143319663284,,,143,1602821297,,0,5,5
44,2912,day,20200807,20201108,0.0,,,93,1604900236,,0,5,5
172,4678,day,20200303,20200427,0.09009,,,55,1626985881,,0,5,5
66,2539,day,20200513,20200825,12.902897231287291,,,104,1598371364,,0,5,5
51,4733,day,20200530,20200714,0.0,,,45,1594653275,,0,5,5
66,771,day,20200621,20200814,5.759456307324588,,,54,1597418084,,0,5,5
51,491,day,20200529,20200727,0.0,,,59,1595863126,,0,5,5
67,829,day,20200625,20200628,131.14285714285714,,,3,1593331176,,0,5,5
69,4997,day,20200615,20200805,0.5714285714285714,,,51,1596641206,,0,5,5
4,1406,day,20210306,20210324,5.778167,0.8128440140174393,,18,1616626989,,0,0,5
175,2941,day,20210215,20210328,0.2385443,0.027133,21.0,41,1616957203,,0,0,0
71,5024,day,20200504,20200807,0.0,,,95,1596813329,,0,5,5
173,512,day,20200223,20210131,0.228528,,,343,1612153246,,0,5,5
48,2080,day,20200427,20200712,0.0,,,76,1594479158,,0,5,5
50,2844,day,20200603,20200726,0.0,,,53,1595776748,,0,5,5
66,1244,day,20200519,20200730,0.0,,,72,1596122393,,0,5,5
70,4577,day,20200518,20200812,2.7594580424404644,,,86,1597245750,,0,5,5
69,2319,day,20200714,20200720,178.14285714285714,,,6,1595258234,,0,5,5
228,5027,day,20201227,20210114,7.189491,,,18,1620333222,,0,5,5
51,4657,day,20200229,20200804,0.0,,,157,1596553234,,0,5,5
65,2087,day,20200419,20200813,2.73976355840491,,,116,1597331622,,0,5,5
29,2113,day,20201013,20201111,1.8571428571429,,,29,1605086126,,0,5,5
74,2587,day,20200707,20200825,0.19351731225941354,,,49,1598373697,,0,5,5
67,1544,day,20200708,20200726,2646.5714285714284,,,18,1595777239,,0,5,5
66,4913,day,20200515,20200720,0.0,,,66,1595259570,,0,5,5
69,2870,day,20210812,20210813,1.2857143,,,1,1628862703,,0,5,5
228,2236,day,20210216,20210406,2.853314,,,49,1617764798,,0,5,5
90,3141,day,20200707,20200806,0.07023079424070879,0.016149911709312112,15.0,30,1596736190,,0,0,0
47,2617,day,20200623,20200705,0.0,,,12,1593874893,,0,5,5
91,2341,day,20201111,20210108,30070.679382163675,,,58,1610168736,,0,5,5
74,1962,day,20200716,20200718,0.5397964967207363,,,2,1595086571,,0,5,5
227,617,day,20201108,20201122,0.581962,,,14,1621199837,,0,5,5
65,1638,day,20200517,20200716,173.48780114159743,,,60,1594912343,,0,5,5
51,2580,day,20200609,20200809,2.6731073934605014,,,61,1596986822,,0,5,5
70,809,day,20200412,20200717,2.2742673967964437,,,96,1594998576,,0,5,5
50,1065,day,20200606,20200709,0.0,,,33,1594221737,,0,5,5
173,4645,day,20200418,20210118,0.21426,,,275,1611028418,,0,5,5
48,212,day,20200804,20200805,1.0,,,1,1596641887,,0,5,5
70,4955,day,20200618,20200802,11.080209637566343,,,45,1596381976,,0,5,5
68,626,day,20200426,20200711,22.17294900221729,,,76,1594393659,,0,5,5
41,2654,day,20210213,20210319,0.8975694,,,34,1616205623,,0,5,5
72,1940,day,20200622,20200802,2.971150132216181,,,41,1596382048,,0,5,5
70,2321,day,20200418,20200802,2.6540909319491086,,,106,1596381082,,0,5,5
65,357,day,20200412,20200703,38.28084217852793,,,82,1593702270,,0,5,5
69,3083,day,20200328,20201030,0.2857142857142857,,,216,1604106865,,0,5,5
71,4921,day,20200427,20200812,0.0,,,107,1597245400,,0,5,5
227,145,day,20200326,20210111,0.262041,,,291,1610422187,,0,5,5
172,1713,day,20200707,20200828,0.08547,,,52,1622595248,,0,5,5
68,2403,day,20200224,20200725,0.0,,,152,1595689005,,0,5,5
73,2060,day,20200706,20200719,0.0,,,13,1595172384,,0,5,5
48,2575,day,20200925,20201029,260.3088691733917,,,34,1604027075,,0,5,5
74,329,day,20200706,20200722,0.04888082463906399,,,16,1595432357,,0,5,5
73,1115,day,20201126,20201127,0.0,,,1,1606496963,,0,5,5
173,1630,day,20200321,20200529,0.043984,,,69,1626568064,,0,5,5
173,1630,day,20200321,20210113,0.025221,,,298,1610595453,,0,5,5
51,1921,day,20200423,20200713,0.0,,,81,1594566858,,0,5,5
70,4590,day,20200509,20200707,22.50604850053452,,,59,1594047776,,0,5,5
26,1198,day,20200909,20201003,0.6983346567871207,0.05565498676454229,,24,1601733785,,0,0,5
48,1353,day,20210709,20210710,15.0,,,1,1625917887,,0,5,5
74,500,day,20200524,20201030,0.3833444503223927,,,159,1604110169,,0,5,5
68,2383,day,20200701,20200807,708.3465735859793,,,37,1596814242,,0,5,5
71,5024,day,20200504,20200825,0.0,,,113,1598370962,,0,5,5
40,1045,day,20200618,20201029,0.0,,,133,1604030855,,0,5,5
173,1630,day,20200321,20200417,0.042583,,,27,1627177543,,0,5,5
26,395,day,20201211,20210215,0.9226968034501798,0.11376498846755628,,66,1613415367,,0,0,5
69,654,day,20200602,20200709,3.0,,,37,1594220121,,0,5,5
35,939,day,20200723,20201031,875.17273146016,,,100,1604202843,,0,5,5
178,3085,day,20210316,20210418,0.1429434,0.0046879,182.0,33,1618772300,,0,0,0
67,2806,day,20200720,20200804,649.2857142857143,,,15,1596555241,,0,5,5
243,2363,day,20210117,20210122,15.647482,2.1828876,277.0,5,1611321332,,0,0,0
227,2028,day,20210122,20210319,2.21523,,,56,1616209086,,0,5,5
172,2313,day,20210720,20210908,0.3442326,,,50,1631157383,,0,5,5
69,1197,day,20200612,20200629,0.14285714285714285,,,17,1593417311,,0,5,5
228,739,day,20200707,20200903,0.894764,,,58,1622514186,,0,5,5
228,4818,day,20210618,20210715,0.3496503,,,27,1626405270,,0,5,5
65,357,day,20200412,20201030,38.28084217852793,,,201,1604107621,,0,5,5
74,4808,day,20201118,20201119,0.0,,,1,1605806085,,0,5,5
51,1776,day,20200630,20200727,19.0,,,27,1595863571,,0,5,5
49,1096,day,20200414,20200714,0.0,,,91,1594653489,,0,5,5
70,3132,day,20200818,20201030,5.075575316462121,,,73,1604113404,,0,5,5
48,2518,day,20200723,20200807,114.7713102688523,,,15,1596814535,,0,5,5
73,2074,day,20200411,20200711,0.0,,,91,1594394170,,0,5,5
2,88,day,20210629,20210818,0.492679,,,50,1629330917,,0,5,5
70,2173,day,20200422,20201029,3.7723037458976187,,,190,1604022303,,0,5,5
68,134,day,20200320,20200805,0.060764674820880916,,,138,1596639898,,0,5,5
49,2751,day,20200508,20200705,0.0,,,58,1593875820,,0,5,5
67,2179,day,20200709,20200809,318.7142857142857,,,31,1596987305,,0,5,5
74,1656,day,20200521,20200726,0.0,,,66,1595776571,,0,5,5
72,2094,day,20200419,20200809,0.0,,,112,1596986000,,0,5,5
74,747,day,20201121,20201122,0.45848530210742766,,,1,1606063559,,0,5,5
49,2626,day,20200617,20200713,0.0,,,26,1594567169,,0,5,5
73,205,day,20200527,20200702,0.0,,,36,1593616496,,0,5,5
68,1060,day,20200816,20201029,537.5381843222074,,,74,1604026547,,0,5,5
172,2313,day,20210720,20210923,0.404811,,,65,1632423315,,0,5,5
172,1258,day,20200408,20200614,0.311426,,,67,1624918834,,0,5,5
73,2124,day,20200723,20200803,0.0,,,11,1596467206,,0,5,5
66,1887,day,20200620,20200727,0.0,,,37,1595863431,,0,5,5
65,1638,day,20200517,20200628,173.48780114159743,,,42,1593331753,,0,5,5
48,2946,day,20200528,20200717,0.0,,,50,1594997815,,0,5,5
68,4916,day,20200619,20200729,92.63279779997106,,,40,1596036441,,0,5,5
51,304,day,20200526,20200627,0.0,,,32,1593245530,,0,5,5
71,2567,day,20200617,20200719,228.55834261142405,,,32,1595173610,,0,5,5
2,416,day,20201018,20201107,7.038133,,,20,1604806113,,0,5,5
70,4577,day,20200518,20200724,2.7594580424404644,,,67,1595603620,,0,5,5
38,2183,day,20200728,20201022,0.0,,,86,1603423494,,0,5,5
71,2037,day,20200617,20200814,1.0,,,58,1597418019,,0,5,5
70,582,day,20200420,20200623,18.627401421970582,,,64,1592664127,,0,5,5
48,1854,day,20200226,20200710,0.0,,,135,1594305144,,0,5,5
251,1570,day,20210423,20210427,33.7694444,1.8564064,648.9873,4,1619531487,,0,0,0
66,4841,day,20200607,20200621,0.0,,,14,1592665219,,0,5,5
178,2474,day,20210312,20210407,0.087054,0.0007468,5108.0,26,1617821373,,0,0,0
68,1961,day,20200621,20200713,2688.5998669397445,,,22,1594566520,,0,5,5
4,2643,day,20200629,20200710,0.781141,0.8550841326821548,,11,1594335257,,0,0,5
1,2821,day,20210307,20210310,6.628042,,,3,1615420705,,0,5,5
70,2405,day,20200411,20200730,1.5957155916153858,,,110,1596121833,,0,5,5
50,1015,day,20200513,20200705,0.0,,,53,1593876068,,0,5,5
71,2383,day,20200524,20200806,9.103957180928491,,,74,1596735115,,0,5,5
72,1940,day,20200622,20200703,2.971150132216181,,,11,1593703656,,0,5,5
173,1153,day,20200916,20200919,0.235366,,,3,1622249799,,0,5,5
37,3107,day,20200914,20201107,0.0,,,54,1604813405,,0,5,5
327,2529,day,20210911,20210914,36.5384615,4.2397043,129.0,3,1631635932,,0,0,0
51,1390,day,20200618,20200805,0.0,,,48,1596641260,,0,5,5
51,1203,day,20200705,20200805,0.0,,,31,1596641509,,0,5,5
72,1940,day,20200622,20200731,2.971150132216181,,,39,1596209275,,0,5,5
68,4760,day,20200306,20201014,0.0,,,222,1602719959,,0,5,5
67,599,day,20200706,20201030,309.2857142857143,,,116,1604112201,,0,5,5
73,1453,day,20200414,20200724,0.2857142857142857,,,101,1595603153,,0,5,5
68,123,day,20200402,20200706,8.78023660313654,,,95,1593961827,,0,5,5
68,280,day,20200506,20200716,50.941570019188,,,71,1594912139,,0,5,5
47,5271,day,20200821,20201029,14.687522949254609,,,69,1604026624,,0,5,5
27,410,day,20200630,20201107,6571.4285714286,,,130,1604810145,,0,5,5
70,739,day,20200506,20200716,16.5374878096827,,,71,1594911872,,0,5,5
87,1399,day,20200720,20200824,685.3622047244095,19.069419323022203,127.0,35,1598291475,,0,0,0
68,120,day,20200527,20200702,339.8460198755188,,,36,1593616193,,0,5,5
104,1605,day,20200310,20200709,0.0,,,121,1594263422,,0,5,5
39,2875,day,20200529,20201022,0.0,,,146,1603422769,,0,5,5
42,136,day,20200911,20201103,92.0,,,53,1604468638,,0,5,5
172,553,day,20210519,20210529,0.3129472,,,10,1622265392,,0,5,5
172,4678,day,20200303,20201205,0.153045,,,277,1607224182,,0,5,5
69,624,day,20200510,20201015,-0.2857142857142857,,,158,1602820637,,0,5,5
67,2971,day,20200720,20200808,44.57142857142857,,,19,1596901036,,0,5,5
73,440,day,20200506,20200623,0.14285714285714285,,,48,1592664501,,0,5,5
227,2859,day,20200225,20200402,0.231481,,,37,1627331023,,0,5,5
50,1065,day,20200606,20200720,0.0,,,44,1595259267,,0,5,5
46,4608,day,20200605,20200812,0.0,,,68,1597246082,,0,5,5
66,549,day,20200618,20200716,24.27174964081725,,,28,1594913395,,0,5,5
48,624,day,20200506,20200721,1.0,,,76,1595343428,,0,5,5
39,2875,day,20200529,20201028,0.0,,,152,1603941819,,0,5,5
67,565,day,20200704,20200814,12389.0,,,41,1597418287,,0,5,5
69,2778,day,20200822,20200824,863.8571428571429,,,2,1598291361,,0,5,5
39,274,day,20201031,20201111,61.420250740817,,,11,1605086891,,0,5,5
123,1498,day,20200910,20201002,6.3190184,0.60263829,1630.0,22,1601654326,,0,0,0
71,2243,day,20200505,20200711,2.0,,,67,1594394452,,0,5,5
40,4720,day,20200611,20201112,0.0,,,154,1605174339,,0,5,5
66,3158,day,20200603,20200724,9.927529038022435,,,51,1595603852,,0,5,5
70,2912,day,20200405,20200728,0.9546721655783404,,,114,1595948815,,0,5,5
90,1353,day,20200730,20200803,0.08220677105225865,0.012053513063996744,17.0,4,1596477603,,0,0,0
50,1228,day,20200531,20200802,0.0,,,63,1596381719,,0,5,5
67,286,day,20200225,20200715,0.0,,,141,1594738704,,0,5,5
51,732,day,20200522,20200729,6.0,,,68,1596036040,,0,5,5
70,1964,day,20200604,20200809,0.0,,,66,1596986724,,0,5,5
73,205,day,20200527,20200709,0.0,,,43,1594221357,,0,5,5
99,1856,day,20200526,20201017,17.0,,,144,1602950652,,0,5,5
65,4866,day,20200408,20200709,13.107877834578582,,,92,1594220694,,0,5,5
50,3031,day,20200602,20200813,0.0,,,72,1597332346,,0,5,5
446,82,day,20200509,20210430,136.57,,,356,1619823141,,0,5,5
46,5023,day,20200605,20200625,19.0,,,20,1593071793,,0,5,5
34,4818,day,20200503,20201031,0.0,,,181,1604200638,,0,5,5
172,2756,day,20210412,20210417,0.394203,,,5,1618715945,,0,5,5
68,123,day,20200402,20200707,8.78023660313654,,,96,1594048208,,0,5,5
68,1961,day,20200621,20200804,2688.5998669397445,,,44,1596554834,,0,5,5
69,250,day,20200406,20200628,54.57142857142857,,,83,1593330858,,0,5,5
66,2450,day,20200417,20200705,0.898076269393616,,,79,1593876697,,0,5,5
172,553,day,20210519,20210719,0.3576748,,,61,1626667365,,0,5,5
74,1449,day,20200328,20200627,0.0,,,91,1593246053,,0,5,5
172,1258,day,20200408,20200617,0.310723,,,70,1624936831,,0,5,5
49,1096,day,20200414,20200805,0.0,,,113,1596640261,,0,5,5
69,1019,day,20200423,20200712,-2.142857142857143,,,80,1594479287,,0,5,5
49,3186,day,20200613,20200722,0.0,,,39,1595431824,,0,5,5
70,2912,day,20200612,20201002,1.909344331156681,,,112,1601650935,,0,5,5
49,1818,day,20200620,20201009,0.0,,,111,1602287557,,0,5,5
66,2874,day,20200415,20200803,0.0,,,110,1596465776,,0,5,5
71,2243,day,20200505,20200628,2.0,,,54,1593332277,,0,5,5
1,751,day,20201112,20201121,5.09277,,,9,1613245950,,0,5,5
71,2037,day,20200617,20200803,1.0,,,47,1596466710,,0,5,5
74,4751,day,20200708,20200724,0.0,,,16,1595604348,,0,5,5
46,2583,day,20200714,20200716,1204.2208251483607,,,2,1594912411,,0,5,5
228,2729,day,20200219,20210204,0.518408,,,351,1613225636,,0,5,5
49,3186,day,20200613,20200629,0.0,,,16,1593418594,,0,5,5
47,4470,day,20200601,20200723,0.0,,,52,1595516853,,0,5,5
73,2716,day,20200625,20200716,0.0,,,21,1594912733,,0,5,5
51,1123,day,20200410,20200719,0.0,,,100,1595172132,,0,5,5
345,293,day,20210404,20210408,86.8340155,1.6434817,423.2661,4,1617889124,,0,0,0
26,1198,day,20200909,20201002,0.6987698777856299,0.06344990769415051,,23,1601647376,,0,0,5
47,2068,day,20200619,20200802,0.0,,,44,1596381994,,0,5,5
69,2143,day,20200720,20201030,11.285714285714285,,,102,1604112727,,0,5,5
74,500,day,20200524,20200704,0.3833444503223927,,,41,1593789778,,0,5,5
35,1995,day,20201217,20201218,5414.1601110597,,,1,1608350572,,0,5,5
228,2593,day,20200508,20200716,0.595888,,,69,1623367595,,0,5,5
47,4697,day,20200525,20200629,10.792143319663285,,,35,1593417653,,0,5,5
69,2031,day,20200527,20200802,0.0,,,67,1596381649,,0,5,5
66,684,day,20200507,20200729,0.9166112880680126,,,83,1596035810,,0,5,5
228,2729,day,20200219,20210131,0.518408,,,347,1612153174,,0,5,5
73,2074,day,20200411,20200705,0.0,,,85,1593875677,,0,5,5
50,1228,day,20200531,20200805,0.0,,,66,1596640984,,0,5,5
74,1135,day,20201117,20201118,1.27962327890669,,,1,1605717862,,0,5,5
48,3218,day,20200510,20200706,0.0,,,57,1593960768,,0,5,5
67,1717,day,20200229,20200628,0.0,,,120,1593331700,,0,5,5
65,1673,day,20200510,20200511,364.9043563724952,,,1,1620241263,,0,5,5
87,3135,day,20200808,20200930,626.5,83.60651888459417,6.0,53,1601488882,,0,0,0
228,3133,day,20200301,20210116,0.36846,,,321,1610854182,,0,5,5
71,2869,day,20200503,20200803,0.0,,,92,1596466042,,0,5,5
68,2198,day,20200720,20200814,3135.663561744904,,,25,1597418501,,0,5,5
65,1673,day,20200510,20200703,364.9043563724952,,,54,1593702296,,0,5,5
48,2565,day,20200622,20200730,129.82110657275487,,,38,1596122914,,0,5,5
172,553,day,20210519,20210601,0.303414,,,13,1622603915,,0,5,5
172,1258,day,20200408,20210105,0.308478,,,272,1609830408,,0,5,5
47,358,day,20200417,20200702,0.0,,,76,1593615624,,0,5,5
68,626,day,20200426,20200620,22.17294900221729,,,55,1591894786,,0,5,5
74,2699,day,20200606,20200711,0.8778648570945745,,,35,1594394727,,0,5,5
48,2946,day,20200528,20200703,0.0,,,36,1593701586,,0,5,5
66,2765,day,20200613,20200621,6.824385805277525,,,8,1592665355,,0,5,5
69,4809,day,20200725,20200726,1.4285714285714286,,,1,1595777429,,0,5,5
74,313,day,20200810,20201014,0.0,,,65,1602729755,,0,5,5
47,684,day,20200713,20200806,38.03936845482252,,,24,1596735871,,0,5,5
74,524,day,20200406,20200709,0.29227288935132956,,,94,1594221808,,0,5,5
69,3083,day,20200328,20200704,0.2857142857142857,,,98,1593788042,,0,5,5
74,3103,day,20200602,20200813,1.4497375974948532,,,72,1597332342,,0,5,5
48,4533,day,20200525,20200714,0.0,,,50,1594651985,,0,5,5
69,583,day,20200625,20200725,21.571428571428573,,,30,1595690621,,0,5,5
66,1776,day,20200623,20200721,24.996649375276846,,,28,1595346380,,0,5,5
46,1165,day,20200325,20200629,1.0,,,96,1593417361,,0,5,5
69,4146,day,20200628,20201030,0.8571428571428571,,,124,1604111869,,0,5,5
237,1099,day,20210925,20210926,3.9050049,1.7490737,122.6609,1,1632674597,,0,0,0
69,4809,day,20200725,20201003,1.5714285714285714,,,70,1601737313,,0,5,5
27,410,day,20200630,20201030,6571.4285714286,,,122,1604118093,,0,5,5
176,859,day,20210308,20210419,0.0638173,0.0027191,301.0,42,1618858385,,0,0,0
74,366,day,20200422,20200720,0.3527023347483751,,,89,1595259380,,0,5,5
227,145,day,20200326,20210210,0.260674,,,321,1613100487,,0,5,5
50,2844,day,20200603,20200703,0.0,,,30,1593703281,,0,5,5
65,723,day,20200418,20200706,14.704260559497115,,,79,1593961485,,0,5,5
2,1776,day,20210117,20210313,11.092424,,,55,1615679644,,0,5,5
48,3218,day,20200510,20200727,0.0,,,78,1595862858,,0,5,5
65,1053,day,20200505,20200626,134.1481591891489,,,52,1593158655,,0,5,5
228,2729,day,20200219,20200517,0.374299,,,88,1626735990,,0,5,5
475,1974,day,20210902,20210906,71.1337563,3.9338311,132.6889,4,1630933603,,0,0,0
38,1161,day,20200611,20201105,10.0,,,147,1604636869,,0,5,5
46,1945,day,20200612,20200803,6.0,,,52,1596466633,,0,5,5
91,2485,day,20210723,20210727,17130.0956147,,,4,1627408387,,0,5,5
51,63,day,20200721,20200810,0.0,,,20,1597073946,,0,5,5
66,3158,day,20200603,20200728,9.927529038022435,,,55,1595949669,,0,5,5
228,1591,day,20210731,20210805,0.8842005,,,5,1628220011,,0,5,5
90,3141,day,20200707,20200718,0.07023079424070879,0.016149911709312112,15.0,11,1595094949,,0,0,0
72,2094,day,20200419,20200810,0.0,,,113,1597072445,,0,5,5
70,4914,day,20200423,20200730,0.0,,,98,1596121997,,0,5,5
68,438,day,20200706,20200806,1035.3834732353064,,,31,1596735772,,0,5,5
47,952,day,20200611,20200726,0.0,,,45,1595776857,,0,5,5
50,1861,day,20200525,20200805,0.0,,,72,1596640886,,0,5,5
228,3133,day,20200301,20200508,0.093809,,,68,1626808292,,0,5,5
51,732,day,20200522,20200703,6.0,,,42,1593702791,,0,5,5
70,1587,day,20200613,20200811,3.5507416418629347,,,59,1597159765,,0,5,5
175,2520,day,20210115,20210209,0.3030932,0.0011286,7495.0,25,1613099655,,0,0,0
65,45,day,20200623,20201029,324.0918063698772,,,128,1604024924,,0,5,5
47,421,day,20200405,20200716,2.3001725129384707,,,102,1594911711,,0,5,5
48,858,day,20200524,20200730,0.0,,,67,1596122464,,0,5,5
68,280,day,20200506,20200805,50.941570019188,,,91,1596640588,,0,5,5
51,2580,day,20200609,20200721,2.6731073934605014,,,42,1595346577,,0,5,5
13,1281,day,20200603,20200903,8.7731689,0.9485217,889.579,92,1599134542,,0,0,0
